"id","data_publicacao","data_publicacao_gmt","titulo","link","autor","categorias","tags","resumo","imagem_destacada","slug","status","data_coleta","fonte"
"1236275906","2026-06-18T10:32:52","2026-06-18T14:32:52","Chart Rewind: In 2016, Dierks Bentley’s ‘Black’ Eyed No. 1 on Top Country Albums","https://www.billboard.com/music/chart-beat/dierks-bentley-black-number-1-country-albums-chart-rewind-2016-1236275906/","Gary Trust","Chart Beat; Music","Chart Beat; genre country","The project took its title from a song conceived after his 10th wedding anniversary.","https://www.billboard.com/wp-content/uploads/2026/06/dierks-bentley-cma-2016-billboard-1800.jpg","dierks-bentley-black-number-1-country-albums-chart-rewind-2016","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275214","2026-06-18T10:00:00","2026-06-18T14:00:00","Los Mirlos, Calma Carmona, Afro Dominicano & More Lead Toñita Fest 2026 Lineup","https://www.billboard.com/music/latin/tonita-fest-2026-brooklyn-los-mirlos-calma-carmona-festival-1236275214/","Isabela Raygoza","Latin; Music","genre latin","The free festival returns to Brooklyn for a third year on June 28.","https://www.billboard.com/wp-content/uploads/2026/06/Tonita-Fest-2026-1800.jpg","tonita-fest-2026-brooklyn-los-mirlos-calma-carmona-festival","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275503","2026-06-18T10:00:00","2026-06-18T14:00:00","PJ Morton Rings in Juneteenth with Sprawling ‘Saturday Night, Sunday Morning’ Double LP: ‘I’ve Been Auditioning for This Album My Whole Life’","https://www.billboard.com/music/features/pj-morton-saturday-night-sunday-morning-album-interview-1236275503/","Kyle-Brandon Denis","Features; Music","genre rb; music","The Grammy-winning cross-genre savant previews his new album.","https://www.billboard.com/wp-content/uploads/2026/06/pj-morton-2026-press-shorefire-cr-Patrick-Melon-billboard-1800.jpg","pj-morton-saturday-night-sunday-morning-album-interview","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275533","2026-06-18T10:00:00","2026-06-18T14:00:00","Los Mirlos, Calma Carmona, Afro Dominicano y más lideran el cartel de Toñita Fest","https://www.billboard.com/espanol/noticias/tonita-fest-2026-brooklyn-los-mirlos-calma-carmona-y-mas-1236275533/","Sigal Ratner-Arias","Espanol; Noticias","Festival - Español; genre español","El festival gratuito regresa por tercer año a Brooklyn el 28 de junio.","https://www.billboard.com/wp-content/uploads/2026/06/Tonita-Fest-2026-1800.jpg","tonita-fest-2026-brooklyn-los-mirlos-calma-carmona-y-mas","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275883","2026-06-18T09:30:19","2026-06-18T13:30:19","Jelly Roll Went To North Carolina Hospital Just Before Bunnie XO Divorce News Broke After Battling Sinus Infection on Tour","https://www.billboard.com/music/country/jelly-roll-hospital-sinus-infection-before-bunnie-xo-divorce-1236275883/","Gil Kaufman","Country; Music","genre country; Music News","The singer shared that doctors gave him steroids last week to help him recover and thanked Big Ass Stadium Tour 2 mate Post Malone for sending a “big flower bouquet.”","https://www.billboard.com/wp-content/uploads/2026/06/P105ZWMW-e1781787025156.jpg","jelly-roll-hospital-sinus-infection-before-bunnie-xo-divorce","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275897","2026-06-18T09:28:48","2026-06-18T13:28:48","Banda Cuisillos regresa al No. 1 de Regional Mexican Airplay después de 19 años con ‘Aunque me duela’","https://www.billboard.com/espanol/noticias/banda-cuisillos-aunque-me-duela-no-1-regional-mexican-airplay-1236275897/","Sigal Ratner-Arias","Espanol; Noticias","Charts - Espanol; genre español; Noticias - Español","La canción marca el primer liderazgo del grupo en la lista desde 2007.","https://www.billboard.com/wp-content/uploads/2026/06/Cuisillos-singleb-Apach-illboard-1800.jpg","banda-cuisillos-aunque-me-duela-no-1-regional-mexican-airplay","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236272894","2026-06-18T09:00:00","2026-06-18T13:00:00","In Light of Oliver Tree’s Fatal Crash, Is It Safe For Musicians to Keep Flying in Helicopters or Small Planes?","https://www.billboard.com/music/music-news/oliver-tree-helicopter-crash-safe-musicians-fly-private-1236272894/","Gil Kaufman","Music; Music News","Dance; genre dance; Music News","The owner of a company that coordinates luxury travel for celebrities tells Billboard that these days, his clients are drilling down on safety details before flying.","https://www.billboard.com/wp-content/uploads/2026/06/2160995423-e1781539642664.jpg","oliver-tree-helicopter-crash-safe-musicians-fly-private","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275409","2026-06-18T09:00:00","2026-06-18T13:00:00","A la luz del accidente fatal de Oliver Tree, ¿es seguro para músicos seguir viajando en helicópteros o avionetas?","https://www.billboard.com/espanol/noticias/oliver-tree-accidente-fatal-seguro-viajar-helicoptero-1236275409/","Sigal Ratner-Arias","Espanol; Noticias","genre español; Noticias - Español","El propietario de una empresa que organiza viajes de lujo para celebridades dice a Billboard que hoy sus clientes se centran en los detalles de seguridad antes de volar.","https://www.billboard.com/wp-content/uploads/2026/06/2160995423-e1781539642664.jpg","oliver-tree-accidente-fatal-seguro-viajar-helicoptero","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275856","2026-06-18T08:44:50","2026-06-18T12:44:50","Lil Jon Returned to His Memoir Following Son’s Death to Process Grief and Help Others","https://www.billboard.com/music/rb-hip-hop/lil-jon-returned-memoir-son-nathan-death-process-grief-1236275856/","Gil Kaufman","Music; R&amp;B/Hip-Hop","genre hiphop; Music News","The rapper’s life story, I Only Shout So You Can Hear Me , is due out on Oct. 20.","https://www.billboard.com/wp-content/uploads/2026/06/P115S34X-e1781783043518.jpg","lil-jon-returned-memoir-son-nathan-death-process-grief","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275846","2026-06-18T07:34:37","2026-06-18T11:34:37","Post Malone, Noah Kahan, Salt-N-Pepa, Shaboozey to Play Macy’s 4th of July Fireworks Special","https://www.billboard.com/music/concerts/macys-4th-july-fireworks-post-malone-noah-kahan-shaboozey-1236275846/","Gil Kaufman","Concerts; Music","4th of july; concert; Music News; television","The NBC broadcast in New York celebrating the nation’s 250th Independence Day will also feature sets from Bebe Rexha and Blake Shelton.","https://www.billboard.com/wp-content/uploads/2026/02/P102KV83-e1771503612984.jpg","macys-4th-july-fireworks-post-malone-noah-kahan-shaboozey","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275842","2026-06-18T07:00:25","2026-06-18T11:00:25","England Fans Serenade Men’s Team With Epic Oasis Singalong After Thrilling FIFA World Cup Win","https://www.billboard.com/music/music-news/england-fans-serenade-oasis-singalong-wonderwall-world-cup-1236275842/","Thomas Smith","Music; Music News","Billboard UK; genre rock; Music News; world cup","England kicked off their 2026 campaign with a thrilling 4-2 win over Croatia","https://www.billboard.com/wp-content/uploads/2026/03/P10259WC-e1779867904344.jpg","england-fans-serenade-oasis-singalong-wonderwall-world-cup","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275833","2026-06-18T03:47:06","2026-06-18T07:47:06","‘A Beautiful Man’: Post Malone Dedicates Toronto Concert to Oliver Tree","https://www.billboard.com/music/music-news/post-malone-dedicates-toronto-concert-oliver-tree-1236275833/","Lars Brandle","Music; Music News","bbnews; Dance; genre dance","“I feel like tonight will be, for me, a celebration of the life of an absolutely beautiful, beautiful man,” Posty says of the late artist.","https://www.billboard.com/wp-content/uploads/2026/06/2160995423-e1781539642664.jpg","post-malone-dedicates-toronto-concert-oliver-tree","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275822","2026-06-18T02:43:45","2026-06-18T06:43:45","Tom Dreesen, Comedian Who Toured With Frank Sinatra, Dies at 86","https://www.billboard.com/music/music-news/tom-dreesen-comedian-toured-frank-sinatra-dead-86-1236275822/","Lars Brandle","Music; Music News","bbnews; obituary","For 13 years, Dreesen toured the United States as the opening act for Frank Sinatra, and formed a line-long friendship with Ol’ Blue Eyes.","https://www.billboard.com/wp-content/uploads/2026/06/P1145BSH-e1781764337395.jpg","tom-dreesen-comedian-toured-frank-sinatra-dead-86","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275797","2026-06-18T01:18:17","2026-06-18T05:18:17","Marcello Hernandez Confesses to Rosalía at Madison Square Garden: ‘I Committed a Crime for This Lady’","https://www.billboard.com/music/latin/marcello-hernandez-confesses-rosalia-nyc-msg-lux-tour-1236275797/","Sigal Ratner-Arias","Latin; Music","genre latin; tour","The SNL comedian stopped by the Spanish star’s confessional on the second night of the LUX Tour in New York City.","https://www.billboard.com/wp-content/uploads/2026/03/rosalia-cr-sharon-lopez-2026-billboard-1800.jpg","marcello-hernandez-confesses-rosalia-nyc-msg-lux-tour","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275801","2026-06-18T01:12:18","2026-06-18T05:12:18","G Flip’s ‘Bed On Fire’ Tour Will Rage Through North America This Summer","https://www.billboard.com/music/pop/g-flips-bed-on-fire-tour-north-america-2026-summer-1236275801/","Lars Brandle","Music; Pop","bbnews; pride","G’s latest trek gets underway Aug. 4 at New York City’s Bowery Ballroom, and will include dates in Boston, Toronto, Chicago, Los Angeles, Seattle, Nashville, and elsewhere.","https://www.billboard.com/wp-content/uploads/2026/06/g-flip-2026-1800-cr-nazrin-massaro.jpg","g-flips-bed-on-fire-tour-north-america-2026-summer","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275791","2026-06-18T00:40:52","2026-06-18T04:40:52","Marcello Hernandez se confiesa con Rosalía en el Madison Square Garden: ‘Hice un crimen por esta dama’","https://www.billboard.com/espanol/noticias/marcello-hernandez-se-confiesa-con-rosalia-en-nueva-york-1236275791/","Sigal Ratner-Arias","Espanol; Noticias","genre español; Giras - Español","El comediante de SNL pasó por el confesionario de la estrella española en la segunda noche del LUX Tour en Nueva York.","https://www.billboard.com/wp-content/uploads/2026/03/rosalia-cr-sharon-lopez-2026-billboard-1800.jpg","marcello-hernandez-se-confiesa-con-rosalia-en-nueva-york","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275784","2026-06-17T23:21:18","2026-06-18T03:21:18","‘We Get Along Just Fine’: The Police’s Stewart Copeland Talks Relationship With Sting, Band Dynamics and Being ‘Fully Retired’ From Music","https://www.billboard.com/music/music-news/the-police-stewart-copeland-sting-fully-retired-from-music-1236275784/","Lars Brandle","Music; Music News","bbnews; genre rock","“We get along great as long as we’re not trying to make music together,” Copeland says of his former bandmate Sting.","https://www.billboard.com/wp-content/uploads/2026/06/P10X23N-e1781751296763.jpg","the-police-stewart-copeland-sting-fully-retired-from-music","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275775","2026-06-17T23:00:00","2026-06-18T03:00:00","Alexandria Signs With Warner Music Australia, Warner Records: Exclusive","https://www.billboard.com/pro/alexandria-signs-warner-music-australia-warner-records/","Lars Brandle","Business; Record Labels","bbnews; genre pop; warner","To celebrate her major label deal, Alexandria drops the new track “Justice,” a cinematic pop story told with strings and snares","https://www.billboard.com/wp-content/uploads/2026/06/alexandria-1800-2026.jpg","alexandria-signs-warner-music-australia-warner-records","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275697","2026-06-17T19:26:29","2026-06-17T23:26:29","Russell Simmons Must Face Def Jam Exec’s Rape Lawsuit Despite Living in Indonesia, Judge Rules","https://www.billboard.com/pro/russell-simmons-must-face-def-jam-exec-rape-lawsuit-judge/","Rachel Scharf","Business; Legal News","lawsuit; Legal; Music News","Persistence seems to be paying off for the anonymous accuser, who refiled her claims in state court after a prior federal lawsuit was dismissed.","https://www.billboard.com/wp-content/uploads/2026/06/527805440-e1781734416151.jpg","russell-simmons-must-face-def-jam-exec-rape-lawsuit-judge","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275685","2026-06-17T19:18:58","2026-06-17T23:18:58","Vince Staples Addresses Theory That ‘Cry Baby’ Artwork Represents Donald Trump: ‘I See a Lot of Conversation’","https://www.billboard.com/music/rb-hip-hop/vince-staples-cry-baby-album-artwork-donald-trump-1236275685/","Angel Diaz","Music; R&amp;B/Hip-Hop","genre hiphop; Music News","The Long Beach rapper and actor’s latest offering has sparked conversation online about its sound and message.","https://www.billboard.com/wp-content/uploads/2026/06/P10IS1W.jpg","vince-staples-cry-baby-album-artwork-donald-trump","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275665","2026-06-17T18:59:54","2026-06-17T22:59:54","Cuisillos Complete Comeback to No. 1 on Regional Mexican Airplay With ‘Aunque Me Duela’","https://www.billboard.com/music/chart-beat/cuisillos-aunque-me-duela-regional-mexican-airplay-chart-1236275665/","Pamela Bustios","Chart Beat; Music","BBLatin; billboard charts; genre latin; Music News","“Aunque Me Duela” tops the chart, marking the act’s first leader since 2007.","https://www.billboard.com/wp-content/uploads/2026/06/Cuisillos-singleb-Apach-illboard-1800.jpg","cuisillos-aunque-me-duela-regional-mexican-airplay-chart","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275651","2026-06-17T18:02:25","2026-06-17T22:02:25","YEONJUN of TOMORROW X TOGETHER to Show a ‘More Personal Side’ of Himself on 2nd Solo Album","https://www.billboard.com/music/music-news/tomorrow-x-together-yeonjun-second-solo-album-release-date-1236275651/","Hannah Dailey","Music; Music News","genre kpop; Music News","The project will serve as a follow-up to 2025’s NO LABELS: PART 01.","https://www.billboard.com/wp-content/uploads/2026/06/YEONJUN-txt-screenshot-billboard-1800.jpg","tomorrow-x-together-yeonjun-second-solo-album-release-date","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275074","2026-06-17T17:38:00","2026-06-17T21:38:00","Apple TV Deal: Here’s How to Save More Than 50% Off a Streaming Subscription","https://www.billboard.com/culture/product-recommendations/apple-tv-streaming-deals-prime-day-online-1236275074/","Rudie Obias","Culture; Product Recommendations","apple tv; NOADS; Prime Day; Product Recommendations; streaming deals","Watch Widow’s Bay , Severance , Ted Lasso and original music programming for just $5.99 per month (regularly $12.99 per month).","https://www.billboard.com/wp-content/uploads/2024/10/Apple-TV-logo-24-a-billboard-1548.jpg","apple-tv-streaming-deals-prime-day-online","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275553","2026-06-17T17:31:01","2026-06-17T21:31:01","Fat Joe Reveals Plans for Star-Studded Hip-Hop Float With Wu-Tang Clan, Mary J. Blige, The LOX & More at New York Knicks Parade","https://www.billboard.com/music/rb-hip-hop/fat-joe-knicks-parade-float-1236275553/","Michael Saponara","Music; R&amp;B/Hip-Hop","genre hiphop; Music News; sports","Joey Crack also teased appearances from Fabolous, Q-Tip and Ja Rule.","https://www.billboard.com/wp-content/uploads/2026/06/2273623551-e1781728102110.jpg","fat-joe-knicks-parade-float","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275587","2026-06-17T17:24:33","2026-06-17T21:24:33","Olivia Rodrigo Sensed ‘Spirits’ in Palace of Versailles While Filming ‘Drop Dead’ Video: ‘A Little Creepy’","https://www.billboard.com/music/music-news/olivia-rodrigo-felt-spirits-palace-versailles-video-shoot-1236275587/","Hannah Dailey","Music; Music News","genre pop; Music News","“If I was a ghost I’d probably want to haunt the halls of Versailles,” she conceded.","https://www.billboard.com/wp-content/uploads/2026/06/P102R37G-e1781728896428.jpg","olivia-rodrigo-felt-spirits-palace-versailles-video-shoot","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275615","2026-06-17T17:10:11","2026-06-17T21:10:11","Melissa Etheridge Exemplifies Why CMA Fest Attracts Artists From Beyond Country","https://www.billboard.com/music/country/country-update-melissa-etheridge-at-cma-fest-1236275615/","Ariel King","Country; Music","cma fest; genre country; Music News","In this week’s Country Update lead story, the country singer talks about her 30-minute set on the festival’s Dr. Pepper Amp Stage.","https://www.billboard.com/wp-content/uploads/2026/06/Melissa-Etheridge-Getty-Billboard-1800.jpg","country-update-melissa-etheridge-at-cma-fest","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236275594","2026-06-17T17:08:24","2026-06-17T21:08:24","Which New York Songs Are Getting the Biggest Bumps From the Knicks’ Championship Win?","https://www.billboard.com/music/chart-beat/new-york-knicks-championship-songs-world-cup-trending-up-1236275594/","Andrew Unterberger","Chart Beat; Music","Trending Up","This week’s Trending Up looks at the songs gaining the most from New York’s basketball win and the World Cup kickoff, as well as the catalog of the tragically late Oliver Tree.","https://www.billboard.com/wp-content/uploads/2026/06/Jay-Z-Alicia-Keys-Crop.jpg","new-york-knicks-championship-songs-world-cup-trending-up","publish","2026-06-18T11:35:58-03:00","Billboard"
"1236274936","2026-06-17T16:47:52","2026-06-17T20:47:52","New York Knicks Championship Parade 2026: How to Watch the Citywide Celebration Live Online","https://www.billboard.com/culture/product-recommendations/new-york-knicks-championship-parade-2026-watch-live-online-free-1236274936/","Rudie Obias","Culture; Product Recommendations","basketball; how to watch; nba; NOADS; Product Recommendations; sports","New York City celebrates the Knicks with a ticker-tape parade in the “Canyon of Heroes” on Thursday (June 18) — watch without cable for free.","https://www.billboard.com/wp-content/uploads/2026/06/NBA-NY-Knicks-Championship-Parade-Getty-Billboard-1548.jpg","new-york-knicks-championship-parade-2026-watch-live-online-free","publish","2026-06-18T11:35:58-03:00","Billboard"
